Customer_id,Registration_date,Customer_name,Email,Phone,Total_orders,Avg_order_value,Customer_segment
32585389,13/11/2023,Abhimanyu Sachdeva,daksheshdave@example.net,+917845894228,3,1378.77,Premium
32595806,30/05/2024,Radha Bhardwaj,mchatterjee@example.com,+919025510710,19,442.13,Inactive
32635818,16/03/2024,Panini Natt,amara35@example.org,+918853428038,12,603,Regular
32656885,01/08/2023,Xiti Sane,nyadav@example.net,+918698992003,1,309.43,New
32797235,29/11/2023,Shravya Chandran,bhargavanicholas@example.com,+912314097600,1,1709.96,Regular
32809328,09/02/2024,Oeshi Raghavan,kiaan42@example.net,+912065888517,19,1525.5,Premium
32830199,27/08/2024,Abhimanyu Suri,kalaarya@example.com,+916646218510,2,680.11,Premium
32868927,13/04/2023,Anjali Lala,maanasgarg@example.org,+912496754123,19,926.68,New
32929817,26/08/2024,Vedika Devi,jbehl@example.com,+910623696646,4,468.78,Regular
32987624,05/04/2023,Dalaja Arora,calebsengupta@example.com,+912671590893,15,902.61,Premium
33034249,19/10/2024,Lavanya Hari,aarini44@example.org,+911138185119,5,861.55,Inactive
33280073,01/07/2023,Yuvraj Lad,saanvimandal@example.org,+911655001265,17,1537.47,Inactive
33295496,12/01/2024,Imaran Chaudry,janyasaha@example.net,+912342967640,14,1136.17,Premium
33331259,07/08/2024,Leena Deol,nitesh33@example.com,+917107649413,7,1559.22,Inactive
33370343,07/07/2024,Yachana Bava,ohans@example.com,+917326851045,20,999.04,Premium
33394166,03/10/2024,Dakshesh Lad,panditkritika@example.com,+911665869983,10,282.63,New
33472376,16/01/2024,Krisha Misra,khannayoshita@example.org,+911613537998,11,1704.14,Premium
33481252,18/08/2024,Ishaan Naidu,vedika57@example.net,+917490197530,8,1438.75,Premium
33533919,22/10/2024,Anamika Ghosh,lakshit76@example.org,+914421448140,3,678.24,New
33544355,30/08/2023,Aarnav Nayak,oscar01@example.com,+915000656642,2,1083.95,Premium
33574338,12/08/2023,Prisha Bahl,venkateshowen@example.org,+914860121846,8,830.3,Inactive
33608451,19/05/2023,Lohit Dugar,vgera@example.net,+912059024117,5,774.65,Inactive
33617546,24/09/2024,Harrison Edwin,kapurtristan@example.org,+915693598058,12,239.2,New
33651554,06/09/2024,Madhav Sridhar,ishababu@example.org,+918485234953,18,697.13,New
33658749,11/03/2024,Anjali Varty,bedidalbir@example.org,+918590440985,6,547.78,Inactive
33671354,26/09/2024,Veda Chhabra,sawhneyishanvi@example.net,+912399510598,12,1908.12,Inactive
33675108,03/12/2023,Yagnesh Patel,fraja@example.org,+911694173612,20,1281.15,Inactive
33685414,09/03/2024,Nidhi Swaminathan,lajitasawhney@example.net,+910746524213,8,1679.23,Regular
33706378,02/09/2023,Michael Dugar,cherianchakradev@example.org,+918729359769,16,1110.01,New
33741801,27/01/2024,Girindra Nadig,quincy72@example.com,+914542185729,16,1249.15,New
33829924,18/12/2023,Jeevika Sami,chhabranisha@example.org,+910108011104,18,615.52,New
33871107,02/11/2024,Aarav Rout,vermachaaya@example.com,+918142114903,8,513.07,Inactive
33998721,11/02/2024,Aahana Naik,rakshabahri@example.org,+915366695062,8,245.84,New
34073080,04/05/2023,Pushti Gour,rdoshi@example.org,+918446066369,10,1285.18,Regular
34074184,30/03/2024,Nakul Din,rajagopalisha@example.com,+916344120128,18,1988.77,New
34095555,07/09/2023,Charan Misra,leena91@example.org,+910127468497,9,1536.28,Premium
34156884,02/06/2023,Rachita Lal,savantwarda@example.com,+916220051464,14,877.65,Regular
34237583,08/09/2024,Ishwar Chand,mitalwidisha@example.net,+914460661311,1,231.43,New
34281470,10/01/2024,Yash Johal,deygautam@example.com,+910048240066,11,1787.82,Premium
34297405,13/12/2023,Jack Babu,sherekevin@example.net,+912483521197,1,1688.73,New
34381941,13/07/2023,Oeshi Thaman,bahriishanvi@example.net,+913236868087,10,1753.38,Inactive
34425723,10/09/2023,Vasatika Saini,prisha41@example.net,+918485690247,14,873.22,Regular
34526442,27/09/2023,Harita Chatterjee,gaurika82@example.com,+911099088799,14,1956.45,Regular
34526570,29/07/2024,Falak Edwin,jalsasetty@example.com,+915953004076,19,847.76,New
34567918,09/10/2024,Meghana Ranganathan,laban62@example.net,+919615987741,13,271.49,Inactive
34580200,04/06/2024,Unni Dara,janyamisra@example.org,+916863976622,2,1418.51,Premium
34588087,16/05/2023,Tanmayi Vyas,mishravinaya@example.com,+916010257566,11,1341.14,New
34655710,16/09/2024,Abeer Ravel,orindernatarajan@example.net,+910109844401,1,1620.16,Inactive
34657654,24/06/2024,Vidhi Devi,zaid59@example.com,+911799003085,18,1243.18,Inactive
34668988,10/08/2023,Wishi Varughese,damyanti67@example.net,+916060129082,3,534.37,Inactive
34697768,17/03/2023,Omaja Oak,tripti84@example.net,+915048960122,13,1965.2,Regular
34713143,03/08/2024,Ganga Sabharwal,mugdhamannan@example.org,+919384952181,16,1380.2,Premium
34755436,01/06/2023,Jatin Ramachandran,naveen22@example.org,+913760572477,10,622.59,New
34761418,19/08/2024,Nitesh De,faraj44@example.net,+916028349053,6,1729.83,New
34768050,21/11/2023,Ekalinga Dixit,ojas67@example.com,+912167772234,17,1358.51,Inactive
34787383,12/10/2024,Ekbal Talwar,jyotisethi@example.com,+914349309978,17,292.41,Premium
34835738,13/08/2023,Vrinda Mutti,wableyashoda@example.net,+910828498011,9,1210.36,Premium
34839913,12/08/2024,Gaurika Dayal,vyanjana32@example.net,+918422408574,4,1706.89,Regular
34853377,04/06/2023,William Dutta,ktandon@example.net,+918007533944,8,732.53,Premium
34897081,22/07/2023,Kamala Dasgupta,bhaktabhavika@example.org,+918893858583,18,425.92,Premium
35049420,25/03/2023,Udarsh Mangal,zpatil@example.org,+916564243819,7,1660.54,Regular
35133191,22/10/2024,Ojasvi Sha,vrittinanda@example.org,+913575822397,14,406.21,Regular
35144658,27/01/2024,Tristan Gulati,bakshielijah@example.com,+915537161731,8,433.11,Premium
35156679,07/01/2024,Chakradev Verma,vincent13@example.com,+910123070760,8,1412.4,Premium
35237846,11/09/2023,Bakhshi Varkey,baljiwan77@example.org,+914233248210,20,1968.65,Premium
35278126,24/12/2023,Harinakshi Arya,agara@example.org,+914200557657,12,1956.57,Premium
35302195,03/04/2023,Garima Chahal,wyatt01@example.com,+915011795455,16,420.19,New
35349582,28/01/2024,Raksha Kalla,qvohra@example.net,+911616073929,6,932.85,Premium
35358395,05/10/2023,Hiral Kumar,yadavxalak@example.net,+912099208879,12,787.28,Inactive
35402531,04/06/2023,Eta Gola,khareurishilla@example.com,+911088654783,11,1808.3,New
35420673,16/10/2023,Anika Agrawal,ymukhopadhyay@example.com,+913516247132,19,501.98,Premium
35434373,30/07/2023,Pushti Pandya,deolanmol@example.org,+915821281977,9,368.71,Premium
35435896,08/09/2023,Abhiram Tiwari,rachana11@example.net,+913751673950,9,338.62,Premium
35455991,02/04/2023,Aryan Balakrishnan,sibalamruta@example.net,+913887801412,14,1984.56,New
35459748,29/01/2024,Ekbal Dasgupta,kchaudhary@example.org,+910020908360,12,288.29,Inactive
35554129,11/08/2024,Darika Natarajan,wahabmisra@example.com,+915987778693,15,1226.88,Premium
35690581,12/04/2023,Sachi Jani,janyabadami@example.com,+910790598170,15,1603.16,Inactive
35705377,26/04/2023,Wahab Bobal,ybajaj@example.net,+916852008649,8,1250.37,Regular
35782051,26/11/2023,Ekiya Mital,deygaurav@example.net,+917434858324,1,1090.28,New
35812567,25/06/2024,Xalak Sood,khuranaurmi@example.com,+912216882380,6,1313.89,Regular
35826539,28/08/2024,Widisha Kapur,dharmohammed@example.org,+911771548263,6,1155.12,New
35885052,24/09/2023,Aadhya Ravi,urmibedi@example.org,+917577557825,1,1838.87,Inactive
35912599,08/05/2024,Neha Atwal,sacharindali@example.org,+912515095063,16,461.95,Regular
35988028,31/08/2024,Tejas Char,ekaraj79@example.org,+911918583375,6,898.52,Premium
36142455,19/03/2023,Rushil Walla,tristannarang@example.org,+917860508650,6,1476.25,Premium
36146306,10/11/2023,Aryan Ghose,brahmbhattvihaan@example.net,+913834021286,19,828.14,Regular
36222767,12/05/2023,Alka Behl,revakrishna@example.net,+917824182684,7,478.18,Inactive
36400756,04/04/2023,Rayaan Nayak,mallguneet@example.org,+913987599210,19,721.41,Inactive
36428139,09/04/2024,Hemani Ben,reva92@example.com,+914591296611,15,619.69,Premium
36462363,31/10/2024,Samaksh Mandal,warjas57@example.com,+915971311538,16,747.55,Inactive
36517334,30/03/2024,Ria Dua,akshay40@example.com,+919591362787,19,1603.14,Premium
36578947,08/04/2023,Ekansh Madan,gdeep@example.org,+914202237352,18,1698.54,New
36587003,31/03/2023,Amaira Nagi,jdeo@example.org,+916612634980,5,1759.74,New
36675827,07/10/2024,Xiti Chowdhury,naksh47@example.com,+919583780426,15,1143.03,Inactive
36737539,06/02/2024,Leena Naidu,harinakshi40@example.net,+912870152408,9,1636.27,Inactive
36774480,15/09/2024,Ria Jha,alkaseth@example.com,+918558102414,6,1470.93,Regular
36833857,26/02/2024,Omya Banik,jeet65@example.org,+914224626112,7,1882.18,Premium
36885115,22/04/2023,Agastya Contractor,swaminathanranbir@example.org,+912272749423,7,1248.24,Regular
36998375,29/05/2024,Yatin Mammen,william17@example.net,+912614802536,11,1231.91,Inactive
37054866,30/04/2024,Avi Sodhi,guhawarjas@example.net,+919236914054,2,1503.54,Regular
37095171,04/12/2023,Ira Soni,oviyadada@example.net,+913564125856,10,1680.98,Inactive
37183511,29/07/2024,Neel Minhas,upma50@example.net,+916989909809,13,1855.04,New
37227953,11/09/2024,Madhav Raghavan,iacharya@example.org,+919920618347,4,500.75,Inactive
37245065,21/07/2024,Ishani Dhillon,abhiramagate@example.net,+919828958601,16,1556.07,Inactive
37288781,04/08/2023,Kritika Narayan,fyadav@example.org,+911211577415,1,1609.24,New
37309023,05/12/2023,Dominic Dutt,msule@example.net,+910605657715,10,1270.38,Premium
37362180,17/08/2023,Praneel Mangat,pben@example.com,+912893628900,11,1638.66,Regular
37379797,24/08/2024,Aashi Majumdar,omkaarmemon@example.org,+918469785566,6,1167.45,Inactive
37551429,22/03/2023,Diya Chand,tbaria@example.net,+915961358441,6,1136.03,Regular
37556526,14/06/2024,Anjali Varkey,triveni48@example.org,+916293872154,18,1200.18,Inactive
37633848,27/08/2023,Samuel Banerjee,shettyfaris@example.com,+917563731259,20,1237.57,Premium
37691544,15/10/2024,Onkar Devan,bmane@example.com,+914827774859,15,1599.46,Inactive
37702698,13/11/2023,Joshua Bajaj,theodoretalwar@example.com,+912404294208,12,1727.41,New
37759707,02/10/2023,Jhalak Venkataraman,zachariavasana@example.org,+914291372627,12,924.06,Premium
37802267,24/11/2023,Lipika Jha,luke49@example.net,+916541449697,4,594.87,New
37904682,03/10/2024,Krisha Shere,ssarin@example.org,+913917558935,20,567.65,Premium
37915052,16/11/2023,Ayush Kade,tbajaj@example.net,+919356903921,10,1499.16,Regular
37926207,02/09/2023,Pahal Chaudhary,upadhriti58@example.net,+917768865001,12,491.26,New
37947202,25/01/2024,Eta Srinivasan,mitali78@example.org,+910505228431,3,259.96,Regular
38018949,04/09/2024,Jeet Pandey,irya08@example.net,+915665475060,17,1873.34,Premium
38048329,01/10/2024,Harrison Loyal,niharika09@example.com,+914168101745,1,904.76,New
38114014,03/01/2024,Yatin Sandal,balakrishnanchristopher@example.org,+917207541281,12,1006.24,New
38133873,13/04/2024,Rehaan Borde,janya13@example.net,+919494890296,10,770.71,Premium
38244021,22/04/2024,Samaksh Oza,sankaransara@example.net,+916953836060,13,1326.66,Inactive
38327793,04/05/2024,Yug Brar,wallachandran@example.net,+918327565210,12,1924.53,Inactive
38355752,31/10/2023,Udyati Shenoy,ilad@example.net,+917198043543,20,336.21,Premium
38420886,08/04/2023,Nidra Date,uhora@example.org,+910156459577,20,1180.95,New
38478423,29/03/2024,Theodore Doctor,thomasdin@example.org,+910273723560,3,263.3,Premium
38496400,25/03/2024,Dhruv Bakshi,mohinibhargava@example.com,+919353152162,11,1402.36,Premium
38549299,14/08/2023,Ati De,thakkarpushti@example.net,+916426933907,4,234.63,Regular
38565569,01/03/2024,Udarsh Nayar,garimabala@example.com,+917985567266,5,1765.01,Premium
38568692,06/12/2023,Guneet Ahluwalia,ocherian@example.net,+915130822852,6,1082.93,New
38613295,20/08/2023,Sai Panchal,falan03@example.com,+915744398526,17,544.45,New
38613642,03/11/2024,Ishani Pandya,wahab57@example.net,+910518544814,16,1380.08,Regular
38615653,30/03/2024,Xiti Sachdeva,hnarang@example.net,+913348023005,8,1501.01,Regular
38671747,05/11/2023,Falan Acharya,varenya53@example.com,+919757061756,16,1681.18,New
38694209,23/08/2024,Harinakshi Patla,zbhagat@example.com,+914258283760,20,1335.82,Premium
38709137,07/07/2023,Neha Gade,lmahal@example.com,+917282970070,18,1307.64,Inactive
38728779,24/02/2024,Reva Sem,jrajagopal@example.net,+910993742741,19,1294.04,Regular
38748727,04/08/2024,Raghav Nath,bmani@example.net,+918239306340,4,495.67,New
38780509,11/05/2024,Ira Guha,haritabasu@example.com,+912186885453,3,1238.37,Regular
38808614,15/06/2023,Xavier Shetty,zbandi@example.net,+910270068786,10,340.46,Premium
38875754,12/08/2023,Yash Mitter,falaksrinivasan@example.net,+916294516611,9,237.42,Premium
38902193,08/08/2024,Yutika Sandhu,radhaperi@example.com,+919333362800,6,1275.29,New
38902882,10/03/2024,Ria Dugar,craval@example.org,+912994051106,17,1583.52,Inactive
38957713,05/08/2023,Damyanti Krish,xkhatri@example.net,+913915566370,19,935.68,New
38969732,08/09/2024,Manthan Chana,obarad@example.com,+910023988005,10,1501.23,New
39042103,31/05/2024,Maanav Gupta,mohammed78@example.org,+919538916663,20,1519.5,Regular
39093069,02/03/2024,Mahika Issac,dakshminhas@example.org,+913213620433,6,1176.58,Regular
39140039,19/11/2023,Upasna Naidu,nathaniel57@example.org,+917392142715,18,1504.96,New
39150258,19/04/2023,Dalaja Choudhury,beraprisha@example.com,+913078845579,17,945.82,Inactive
39153585,03/03/2024,Rishi Sur,modykaran@example.org,+919970204248,9,1851.83,Premium
39261715,27/12/2023,Reva Bhatnagar,ucchal41@example.com,+917697218697,19,1974.33,Premium
39301587,29/12/2023,Kritika Chaudhuri,kdas@example.net,+919534787245,15,1775.12,Regular
39317905,10/05/2024,Gagan Garg,wvarkey@example.com,+913741950298,8,1546.54,New
39354312,22/09/2023,Chatresh Andra,gmorar@example.net,+918970441806,4,1599.19,Premium
39418109,29/07/2023,Yahvi Kala,reyanshbasu@example.com,+918277876974,19,928.13,Inactive
39423691,28/05/2024,Lucky Goel,wparikh@example.com,+914727485858,18,332.84,New
39645619,17/06/2023,Indira Jaggi,falaksunder@example.org,+913217797684,13,1512.4,Regular
39674723,05/08/2024,Advika Keer,khatriayushman@example.net,+919786599046,3,765.19,New
39681023,04/09/2023,Pranit Randhawa,jhabachittar@example.net,+919561479218,16,1084.73,Premium
39717448,10/06/2023,Om Korpal,ssaraf@example.com,+912595402637,1,210.18,New
39876773,21/10/2024,Hardik Sethi,atwaldominic@example.org,+913422323651,17,879.54,Premium
39957741,05/11/2023,Siddharth Sibal,ksinha@example.org,+914455548748,11,1769.15,Inactive
39959491,25/08/2023,Damini Gandhi,xjayaraman@example.net,+918662120851,2,622.87,Premium
39968800,29/09/2023,Gopal Bera,gavin30@example.net,+915415940125,19,1877.55,New
39976965,03/05/2024,Dayamai Sawhney,seshadrizilmil@example.com,+910361940355,13,714.17,Regular
39999278,02/08/2024,Chandresh Khare,agarwalladli@example.org,+911677869657,8,664.22,New
40015980,28/06/2023,Dipta Deshmukh,dugarpooja@example.org,+919603818038,18,1031.91,New
40055711,23/09/2024,Yug Mander,fchauhan@example.net,+919964104531,11,278.97,Inactive
40085705,02/09/2023,Anirudh Deshpande,jsaxena@example.org,+917369504458,6,777.89,New
40104482,19/08/2023,George Toor,kdave@example.com,+910785951907,5,1632.94,New
40117357,20/03/2023,Jai Murty,subramaniansanya@example.net,+914444871840,16,753.81,New
40192266,04/03/2024,Vasana Dhar,janimanbir@example.org,+917379568602,19,1893.6,New
40256341,27/10/2024,Sachi Keer,tanay81@example.org,+911953677888,12,913.91,Regular
40275138,05/01/2024,Eiravati Thaker,umangbabu@example.net,+913593061474,18,1468.32,Inactive
40277444,10/05/2023,Damyanti Acharya,naksh70@example.org,+918722804872,1,251.79,New
40305293,01/09/2024,Tejas Parmer,waglevedhika@example.com,+918906027615,10,614.48,Regular
40323385,17/11/2023,Kai Sami,leela55@example.net,+912526813521,9,1631.87,Regular
40387944,15/03/2024,Chavvi Gill,qabil65@example.net,+913771369246,10,569.91,Regular
40392019,08/02/2024,Yashvi Sur,omamrita@example.net,+917523213618,8,1419.8,Premium
40419593,27/08/2024,Siya Pandit,dbera@example.org,+918818400484,20,787.07,Inactive
40434527,27/06/2024,Liam Nigam,advay02@example.net,+915577318686,5,815.01,Inactive
40563029,23/08/2024,Chandani Rege,parsafaraj@example.org,+913860638563,12,1203.36,Inactive
40587811,15/12/2023,Jeevika Rajagopalan,manneoeshi@example.org,+913315896548,5,724.63,Inactive
40593638,12/12/2023,Wridesh Ratti,bgrewal@example.net,+917809813124,18,1146.85,Premium
40626729,19/03/2024,Rachit Toor,chavvigola@example.com,+914784993048,1,1921.19,Regular
40643232,12/04/2023,Falguni Chand,rajeshri70@example.com,+912894203558,4,1374.71,Regular
40667183,09/09/2024,Yatin Setty,lthakkar@example.com,+911961148190,19,1815.79,New
40692378,13/09/2024,Chatresh Rastogi,xiti56@example.org,+911082407656,9,1782.4,New
40703374,02/09/2024,Wriddhish Ramachandran,sahaamara@example.org,+917101921951,10,1934.68,Regular
40727086,05/01/2024,Osha Brahmbhatt,harishnayak@example.org,+916461216182,11,1573.7,New
40800762,30/10/2023,Pranav Dar,urvashi38@example.org,+916133330746,10,1781.9,Inactive
40841791,26/06/2023,Krishna Chahal,teerth57@example.org,+916881678668,4,851.79,New
40858753,06/05/2024,Samaksh Sharma,neel23@example.net,+916411803422,5,1149.5,Regular
40871915,10/02/2024,Alka Sandal,harinakshisahota@example.net,+910427804429,8,1636.24,Premium
40877127,31/07/2023,Falak Sarraf,ydas@example.com,+911015288020,14,757.15,Premium
40986000,17/10/2023,Charles Gara,ichada@example.net,+915985932973,20,223.79,Premium
41008070,01/05/2024,Libni Dua,kariwyatt@example.net,+914053744727,1,1017.46,New
41073776,02/03/2024,Urmi Dara,anitakaur@example.com,+913612230348,8,1366.55,Premium
41146001,12/07/2023,Nirja Prasad,mahallaban@example.net,+917080654919,5,934.23,Regular
41155125,22/04/2024,Yahvi Doshi,daliaoviya@example.com,+918695302072,14,1454.3,Inactive
41164215,23/03/2023,Lucky Savant,lakshminaidu@example.org,+919045420974,15,1304.24,Premium
41168392,10/01/2024,Sneha Rajagopalan,kamalacontractor@example.com,+916382893434,13,506.28,Premium
41181125,14/06/2023,Bimala Samra,matthew06@example.org,+918610311518,3,632.74,New
41194825,26/10/2023,Mekhala Shah,patlaanjali@example.com,+918756063035,19,1678.77,Regular
41261495,20/10/2024,Faris Deol,pdey@example.org,+910539623497,5,687.71,Inactive
41395224,26/10/2024,Thomas Sarkar,ywali@example.com,+910830045833,13,358.51,Regular
41439103,20/09/2024,Ati Wali,avi82@example.net,+919486745671,6,1326.63,Premium
41494517,09/04/2024,Maya Dara,hamsini77@example.com,+910460781400,10,860.07,Inactive
41494867,04/12/2023,Kalpit Gulati,uppaldipta@example.net,+914445809422,15,240.17,New
41512861,24/04/2024,Veer Kant,qarinsundaram@example.org,+910705645725,11,696.12,Regular
